paper_id	0	1	2	3	4	5	6	7	8	decision
iIfDQVyuFD	8.0	8.0	8.0							Unknown
J_Cja7cpgW	5.0	6.0	5.0	5.0						Unknown
hxUwnEGxW87	6.0	6.0	5.0	6.0						Unknown
33csNbhVnD	5.0	6.0	3.0	5.0	3.0					Unknown
L8qKBr_bht	3.0	6.0	3.0							Unknown
J3Y7cgZOOS	8.0	6.0	3.0	5.0						Unknown
xPkJYRsQGM	6.0	3.0	8.0	8.0						Unknown
ZxhIjuo6p4	5.0	3.0	6.0							Unknown
qZ1yqKvQtE	3.0	6.0	3.0	3.0						Unknown
47KG_AvNqeZ	5.0	8.0	3.0							Unknown
gfHLOC35Zh	8.0	3.0	3.0	6.0						Unknown
aySB6rDo0z	3.0	5.0	3.0	8.0						Unknown
u05JdX1Qz-b	6.0	3.0	3.0	6.0						Unknown
U_T8-5hClV	8.0	6.0	3.0	6.0						Unknown
5Egggz1q575	5.0	6.0	5.0	5.0						Unknown
IqN5SgOmxp	5.0	6.0	3.0	3.0	3.0					Unknown
WhbWzFg8cZ	8.0	5.0	3.0							Unknown
YWVkyLV53X	5.0	6.0	5.0	3.0						Unknown
ih3mo7J-vb	6.0	3.0	3.0	5.0						Unknown
10E_ZGfTBt	5.0	5.0	3.0	5.0						Unknown
D6lZTMvBo3	5.0	1.0	5.0							Unknown
rnRiiHw8Vy	8.0	5.0	6.0	3.0						Unknown
WsUMeHPo-2	8.0	6.0	5.0							Unknown
D3lPaQ7iqw	3.0	3.0	3.0	1.0						Unknown
N4K5ck-BTT	6.0	8.0	6.0							Unknown
a4COps0uokg	10.0	6.0	3.0	8.0						Unknown
rHqa5_nzaCA	8.0	3.0	6.0	5.0	5.0	3.0				Unknown
kV0cA81Vau	3.0	3.0	3.0	3.0						Unknown
GIZg_kOXqyG	6.0	5.0	5.0							Unknown
fwn2Mqpy4pS	5.0	3.0	5.0	5.0						Unknown
8CJrjp73sfk	3.0	6.0	5.0							Unknown
EBS4C77p_5S	6.0	5.0	6.0	5.0						Unknown
JunUr1y3Wa6	5.0	3.0	6.0							Unknown
lYZZl2hp1gp	5.0	6.0	3.0	6.0						Unknown
iUYpN14qjTF	6.0	6.0	5.0	6.0						Unknown
o_HqtIc-oF	3.0	3.0	5.0							Unknown
c9lAOPvQHS	6.0	8.0	5.0	6.0						Unknown
0_TxFpAsEI	6.0	6.0	5.0	6.0	6.0	5.0	8.0	8.0		Unknown
X8-VWbONvr	5.0	5.0	6.0	5.0	5.0					Unknown
xRMOW3kvsEv	6.0	3.0	3.0							Unknown
YyTFUpG0WmN	5.0	3.0	1.0	5.0						Unknown
L64Bs1OSNjZ	5.0	3.0	5.0	3.0						Unknown
YAxV_Krcdjm	5.0	5.0	3.0							Unknown
U3_J25hAoRQ	3.0	3.0	5.0	5.0						Unknown
LeZ39Gkwbi0	5.0	6.0	5.0	5.0						Unknown
HVVDVaegjaW	6.0	8.0	3.0							Unknown
Th4_9F0a6l	3.0	3.0	3.0							Unknown
EN8YE5dkOO	6.0	3.0	5.0	5.0						Unknown
a0e7x2EuFO	5.0	5.0	5.0	5.0						Unknown
IXBC0sG3cN	3.0	3.0	3.0							Unknown
4Jq0XWCZQel	6.0	3.0	3.0							Unknown
nchvKfvNeX0	6.0	8.0	6.0	3.0	6.0	8.0				Unknown
mencEcrobES	5.0	3.0	1.0	6.0						Unknown
Rkk51I-BpMH	3.0	5.0	1.0	6.0						Unknown
MnEjsw-vj-X	5.0	6.0	6.0	3.0	6.0					Unknown
5spDgWmpY6x	6.0	8.0	5.0							Unknown
TpqJy1BmD6K	3.0	3.0	3.0							Unknown
TBOFHtBariC	6.0	5.0	5.0							Unknown
xtbog7cfsr	6.0	8.0	6.0							Unknown
si1JH05iUV	6.0	5.0	5.0	3.0						Unknown
u0aNcjqhEJ	5.0	3.0	5.0	1.0						Unknown
663Cl-KetJ	3.0	8.0	6.0	3.0						Unknown
5KUPKjHYD-l	6.0	3.0	6.0	8.0						Unknown
NM1Lt3ZBhal	5.0	3.0	3.0	3.0						Unknown
yHIIM9BgOo	3.0	8.0	6.0							Unknown
2mvALOAWaxY	8.0	5.0	6.0	8.0						Unknown
7pl0FRiS0Td	6.0	3.0	3.0	5.0						Unknown
8XQd91fDSf9	3.0	5.0	5.0							Unknown
JLLTtEdh1ZY	8.0	8.0	5.0	5.0						Unknown
ROHDcdx8g6n	5.0	1.0	5.0							Unknown
UL3RnLLQ-jK	5.0	8.0	5.0							Unknown
OTbRTIY4YS	5.0	8.0	5.0							Unknown
TmJtBnIWkB	5.0	3.0	3.0	6.0	3.0					Unknown
zZXztocaN9	5.0	5.0	6.0							Unknown
PAKkOriJBd	6.0	8.0	3.0							Unknown
3v2DIO9oVl	5.0	5.0	5.0	5.0						Unknown
e3U6bGsfcA	5.0	5.0	3.0	8.0						Unknown
JpRExTbl1-	5.0	6.0	5.0	3.0	5.0					Unknown
oBbsPbMsY3	5.0	3.0	6.0	5.0	5.0					Unknown
gPxd1tTvoaC	5.0	5.0	5.0	5.0	5.0					Unknown
sKWlRDzPfd7	6.0	8.0	6.0							Unknown
0Vv4H4Ch0la	8.0	6.0	6.0							Unknown
gu-SC0dpkvw	5.0	8.0	8.0							Unknown
7tJyBmu9iCj	8.0	3.0	6.0							Unknown
oIkZyOytR3g	6.0	6.0	3.0							Unknown
wJkXkCzWFSx	3.0	6.0	5.0	5.0						Unknown
-SKvXtXPCaJ										Unknown
7o6iMO1gkeJ	6.0	8.0	3.0	5.0						Unknown
WhwtdGkbaDr	5.0	6.0	5.0	5.0						Unknown
h1SoBc6wLgp	3.0	5.0	6.0	5.0	6.0	5.0				Unknown
0oDzoRjrbj	3.0	3.0	5.0							Unknown
GHOMWtsFhj	5.0	5.0	3.0							Unknown
deit1AdsFU	3.0	5.0	3.0	6.0	5.0					Unknown
ORp91sAbzI	6.0	6.0	5.0	5.0						Unknown
n-d5xFHrk4	3.0	5.0	6.0	5.0						Unknown
BVaytYu5Yj	3.0	5.0	3.0	6.0						Unknown
e8MaU4BNVA	5.0	6.0	6.0	8.0						Unknown
N6NO4o_b5r	3.0	8.0	3.0	6.0						Unknown
241s3NHjxc	3.0	3.0	5.0							Unknown
SmufNDN90G	8.0	5.0	3.0							Unknown
1yaLQb4mIl	5.0	3.0	3.0	3.0						Unknown
KkazG4lgKL	5.0	6.0	5.0	6.0						Unknown
J9p5s5jwna	6.0	5.0	5.0	3.0						Unknown
Ki4ocDm364	6.0	6.0	5.0	8.0						Unknown
1ehuYMrigt	5.0	6.0	1.0	6.0						Unknown
8KYeilT3Ow	5.0	6.0	5.0	6.0						Unknown
iYC5hOMqUg	6.0	5.0	5.0							Unknown
wPVw218szF	5.0	5.0	6.0	6.0						Unknown
NxnqA1iKeT	6.0	3.0	5.0							Unknown
lVltX5KwODu	5.0	1.0	3.0							Unknown
_izzMPiE1y	5.0	3.0	5.0							Unknown
kAx_rZtFbY	6.0	6.0	6.0							Unknown
TS_VsCpuWr	5.0	8.0	8.0							Unknown
8JEpyIgQS0t	3.0	3.0	5.0	3.0						Unknown
5RSq86IM6mE	5.0	6.0	6.0							Unknown
oztkQizr3kk	6.0	6.0	6.0	6.0						Unknown
OcHQVmfLn2c	5.0	5.0	3.0	3.0						Unknown
Ivkh2_UdL9O	3.0	5.0	3.0	5.0						Unknown
nYWqxUwFc3x	6.0	8.0	8.0	5.0						Unknown
u21cKsZAUAr	5.0	3.0	3.0							Unknown
53FyUAdP7d	8.0	6.0	5.0	8.0						Unknown
fC4pNRot_ys	5.0	3.0	5.0	5.0	3.0					Unknown
xJz9LTHP0K	3.0	5.0	8.0	5.0						Unknown
p7xPXoKB0H	5.0	3.0	10.0	5.0						Unknown
5s6NuOP9cW	3.0	8.0	5.0	5.0						Unknown
074e7Rojdj	6.0	5.0	5.0							Unknown
lJdOlWg8td	8.0	8.0	6.0							Unknown
bLmSMXbqXr	6.0	8.0	6.0							Unknown
4VFNnqSinf	3.0	3.0	3.0	3.0						Unknown
lcZTuVcAyW	6.0	6.0	5.0	3.0						Unknown
wOTLra5iXh	5.0	5.0	3.0	5.0						Unknown
ELmZduELxm	6.0	3.0	3.0							Unknown
_q7iqj1Ns8	5.0	3.0	3.0							Unknown
ms5edDXWcX	3.0	3.0	5.0							Unknown
Xk10fyKR8G	1.0	6.0	3.0							Unknown
hZRxiAZFJC	5.0	3.0	6.0	3.0						Unknown
M0_sUuEyHs	5.0	5.0	8.0							Unknown
XVjTT1nw5z	6.0	6.0	6.0							Unknown
4t9q35BxGr	8.0	5.0	8.0	3.0						Unknown
rOFKmzNTbC	6.0	6.0	5.0	5.0						Unknown
cxul04S-aG	8.0	6.0	6.0	5.0						Unknown
t851DsVVtA	5.0	5.0	1.0	6.0						Unknown
cEygmQNOeI	5.0	6.0	8.0	6.0						Unknown
y4uc4NtTWaq	5.0	6.0	6.0	5.0						Unknown
GCF6ZOA6Npk	3.0	5.0	3.0	5.0						Unknown
WH1yCa0TbB	6.0	6.0	5.0	8.0						Unknown
DB3BH3arU2Y	5.0	5.0	5.0							Unknown
UG8bQcD3Emv	6.0	5.0	5.0	5.0						Unknown
rDm09u4Hws4	5.0	3.0	3.0							Unknown
tEyV6gwCECk	3.0	3.0	3.0	5.0	6.0					Unknown
hpr8KTZzz4W	5.0	5.0	3.0	3.0						Unknown
Nc1ZkRW8Vde	6.0	8.0	8.0	8.0						Unknown
DvMDIEFtyjV	3.0	5.0	5.0							Unknown
TQZkycVeMIy	5.0	3.0	6.0	6.0	3.0					Unknown
72lzvXrKqqd	6.0	6.0	3.0	6.0						Unknown
OOWLRfAI_V_	6.0	8.0	5.0							Unknown
fnDbEm6RxqH	3.0	6.0	5.0	3.0						Unknown
qihMOPw4Sf_	6.0	5.0	6.0	5.0						Unknown
1_jFneF07YC	8.0	6.0	8.0	5.0						Unknown
vdm4WnG5u-M	3.0	1.0	3.0	3.0						Unknown
Tb3ZJBDF7aA	5.0	5.0	8.0	5.0						Unknown
f0a_dWEYg-Td	6.0	5.0	6.0							Unknown
lKOfilXucGB	8.0	8.0	8.0	3.0						Unknown
Z-aIURmBbBk	5.0	5.0	3.0	3.0						Unknown
TJPmwnQIMmw	6.0	3.0	3.0	6.0						Unknown
kvAQEZZ_BI1	3.0	8.0	8.0	3.0						Unknown
UKr0MwZM6fL	5.0	8.0	8.0	6.0						Unknown
ztkUF_MQj7J	5.0	3.0	3.0	5.0						Unknown
yf1icZHC-l9	8.0	3.0	5.0	8.0						Unknown
FvqcQ_9u7Mo	6.0	5.0	3.0	5.0						Unknown
KGV-GBh8fb	8.0	5.0	5.0	6.0						Unknown
TMYzh1hsHd	3.0	5.0	3.0	5.0						Unknown
THp4UABcMv	6.0	3.0	5.0	5.0						Unknown
rgp4_59eC0	1.0	6.0	5.0	1.0						Unknown
VezcnWFSd2d	8.0	3.0	3.0							Unknown
X4DOJ-wL2I	6.0	5.0	3.0	5.0						Unknown
pxnp5lBtXPr	6.0	5.0	3.0	5.0						Unknown
aR3hRo_O6cn	3.0	6.0	6.0	5.0						Unknown
__GGLJ79pV	6.0	6.0	3.0							Unknown
ix3UDwIN5E	3.0	3.0	6.0	5.0						Unknown
tyyNcEVrklJ	3.0	3.0	3.0							Unknown
V9dXRjqvqcD	6.0	5.0	3.0	3.0						Unknown
JZRBSoJv7lb	8.0	6.0	1.0	3.0	5.0					Unknown
Pt1KTsjSfRG	3.0	3.0	3.0							Unknown
LiWGbK8_iOB	3.0	3.0	5.0	5.0	3.0					Unknown
mXPoBtnpMnuy	6.0	3.0	6.0							Unknown
8IN-qLkl215	6.0	10.0	5.0	6.0						Unknown
walno7E1F8w	3.0	3.0	6.0	5.0						Unknown
vmFwJeiSx4X	5.0	5.0	5.0							Unknown
Mf9fQ0OgMzo	3.0	3.0	3.0	5.0						Unknown
jZdJd1dGF2A	5.0	3.0	6.0	6.0						Unknown
cLcN6JY69aG	5.0	6.0	3.0	6.0						Unknown
ygN9NbyVkyy	6.0	3.0	5.0							Unknown
RQY2AXFMRiu	6.0	8.0	6.0	6.0						Unknown
Oz0npxjLAsI	3.0	8.0	8.0	3.0						Unknown
fsa9jrF73fo	8.0	5.0	3.0							Unknown
K96AogLDT2K	6.0	8.0	8.0							Unknown
ZmYHoQm0SWH										Unknown
k3VANp85b4S	3.0	3.0	6.0	6.0						Unknown
vuD2xEtxZcj	8.0	8.0	8.0							Unknown
XrgjF5-M3xi	8.0	6.0	8.0							Unknown
_bFeNCnBAl7	3.0	5.0	5.0	8.0						Unknown
lMO7TC7cuuh	3.0	5.0	6.0	6.0						Unknown
PHpK5B2iGpq	8.0	5.0	6.0	3.0						Unknown
1UBSvnGHFxK										Unknown
SvcawuEiUVM	3.0	3.0	3.0	5.0						Unknown
QIpfInYnAu2	5.0	6.0	5.0	3.0						Unknown
SZojABvWnkx	3.0	5.0	3.0	8.0						Unknown
sVzBN-DlJRi	6.0	5.0	6.0							Unknown
a2jNdqE2102	5.0	6.0	8.0	6.0						Unknown
0JD3EN75NJE	5.0	6.0	3.0	6.0	6.0					Unknown
zPkbpQdAfFi	5.0	6.0	3.0	3.0						Unknown
Rywi6F_HVCO	3.0	3.0	3.0	3.0						Unknown
YurfS_kh5ib	3.0	5.0	5.0	3.0						Unknown
RHsOd1Aineq	3.0	5.0	3.0	8.0						Unknown
cddqs4kvC20	1.0	5.0	6.0	6.0						Unknown
4rXMRuoJlai	6.0	8.0	6.0							Unknown
6bRKHpeZi7	5.0	5.0	5.0	3.0						Unknown
7HgnhMmbIB	3.0	5.0	3.0	3.0						Unknown
azCKuYyS74	8.0	8.0	3.0	5.0						Unknown
9NHWYzbKHLd	5.0	3.0	3.0							Unknown
jNt9ql72mBg	5.0	5.0	6.0							Unknown
BGqYCl1k1fN	3.0	6.0	3.0	1.0						Unknown
o-Yxq5iicIp	5.0	5.0	6.0	3.0						Unknown
2EFQ_QlcPs8	6.0	5.0	6.0	5.0						Unknown
F7f4BYnDAIc	6.0	8.0	5.0	5.0						Unknown
fB4V-2QvCEm	8.0	3.0	6.0	6.0						Unknown
bQZ2wEYxRBL	8.0	8.0	6.0	3.0						Unknown
qs2YCziX2o-	3.0	8.0	8.0							Unknown
cRQwl-59CU8	8.0	5.0	3.0							Unknown
OUV0Fh5Lgm2	5.0	5.0	3.0							Unknown
0DIkhwclYX3	5.0	5.0	5.0							Unknown
sn8w7P9TrYf	6.0	5.0	3.0	5.0						Unknown
PRpO-cOCQoX	6.0	5.0	3.0	5.0						Unknown
HcGb9QnNAew	5.0	5.0	5.0	5.0						Unknown
3gZop22KWP	5.0	5.0	6.0							Unknown
m0X42gFenw	1.0	3.0	6.0	8.0						Unknown
jsZ8PDQOVU	6.0	6.0	3.0	5.0	5.0					Unknown
mduJQSy7KE	6.0	3.0	5.0	5.0						Unknown
1uPo_IrEp8	3.0	3.0	1.0	1.0						Unknown
sE7-XhLxHA	5.0	6.0	8.0	6.0						Unknown
RqJZTlQMph	8.0	5.0	6.0							Unknown
_kf9GU5c_sE	3.0	6.0	3.0	3.0						Unknown
ZEXh0XyO2hh	3.0	5.0	5.0	8.0						Unknown
Yc9tld-ENbf	3.0	5.0	3.0							Unknown
wF-QfZebInw	5.0	1.0	5.0							Unknown
MpwWSMOlkc	3.0	5.0	5.0							Unknown
nNpv6IDLu5	6.0	6.0	6.0	5.0						Unknown
a18z-D9l763	3.0	3.0	5.0	6.0						Unknown
Z_tmYu060Kr	6.0	6.0	6.0	6.0						Unknown
Ms4S3XC3vtW	5.0	8.0	5.0	3.0						Unknown
zAxuIJLb38	5.0	6.0	5.0	6.0						Unknown
1VQnc0wnIQ	6.0	5.0	5.0	5.0						Unknown
hf6JLVbAog	5.0	6.0	3.0	1.0						Unknown
HwbEioBGLo3	5.0	5.0	1.0	6.0	5.0					Unknown
xisxfxXJI21	8.0	6.0	3.0	5.0						Unknown
2Fb-h04mt5I	5.0	3.0	5.0	6.0	3.0					Unknown
MofT9KEF0kw	5.0	6.0	8.0							Unknown
csccDKhK7tw	5.0	5.0	6.0	5.0						Unknown
6FEULL9vSUt	6.0	5.0	5.0							Unknown
Sme6eesZqW	5.0	3.0	5.0							Unknown
Hh0BdBf6Ls	5.0	6.0	3.0							Unknown
0c2SbGJ3Lt	5.0	5.0	3.0							Unknown
d8VrVfNARSy	3.0	5.0	3.0	5.0						Unknown
n-hKHMzBgy	5.0	6.0	8.0	6.0						Unknown
9MDjKb9lGi	3.0	1.0	3.0							Unknown
oGVu9spZaJJ	6.0	8.0	10.0	8.0	8.0					Unknown
-pAV454n6mS	3.0	5.0	6.0							Unknown
7wk9PqiiW2D	5.0	3.0	10.0	5.0						Unknown
m_thN8e6qrF	5.0	5.0	3.0	5.0						Unknown
ydv0gtW4WLU	3.0	5.0	6.0							Unknown
SNwH0dDGl7_	6.0	5.0	6.0	6.0						Unknown
G1STYDZDBeH	5.0	3.0	5.0	3.0						Unknown
p6wiThIOS5m	8.0	5.0	5.0							Unknown
k5PEHHY4spM	6.0	5.0	3.0							Unknown
1Lr5QxntGcM	3.0	6.0	5.0							Unknown
sDCMrYnXNGY	5.0	3.0	5.0	3.0						Unknown
04K3PMtMckp	6.0	6.0	6.0	5.0						Unknown
NB69ih1tiA1	3.0	3.0	3.0	3.0						Unknown
G29-Xa55dCXD	3.0	3.0	3.0	3.0						Unknown
JAezPMehaUu	6.0	5.0	6.0							Unknown
OA-gbD-ANFt	5.0	3.0	3.0	3.0						Unknown
Bc_R_YyycnK	8.0	3.0	5.0	8.0						Unknown
Cp-io_BoFaE	5.0	5.0	8.0	10.0						Unknown
jVDhQl8mPpx	6.0	1.0	5.0	3.0						Unknown
5rX7M4wa2R_	6.0	1.0	6.0							Unknown
emwOOlciu9v	8.0	6.0	5.0	5.0						Unknown
Plr5l7r0jY6	5.0	6.0	6.0							Unknown
A4fSkNAs6E1	6.0	6.0	5.0							Unknown
A2EeU2Jn3iX	1.0	6.0	6.0	5.0	3.0					Unknown
L5pRidCQlRc	6.0	8.0	3.0	5.0						Unknown
sXfWoK4KvSW	5.0	5.0	8.0	6.0						Unknown
QrnDe_9ZFd8	6.0	3.0	6.0							Unknown
bn2J_zqfsEf	6.0	3.0	5.0	3.0						Unknown
t02FF6Fj5mH	3.0	6.0	6.0	3.0						Unknown
oCl1ggnIZ1_	6.0	3.0	3.0	3.0						Unknown
z92lBy1ehjI	5.0	6.0	6.0							Unknown
elIEtsQdOYP	5.0	5.0	5.0							Unknown
Peot1SFDX0	8.0	6.0	6.0	5.0						Unknown
PqvMRDCJT9t	5.0	8.0	8.0	10.0						Unknown
UR_HvaCdgt6	5.0	3.0	6.0	5.0						Unknown
0Ij9_q567Ma	8.0	8.0	8.0							Unknown
tsPXEkMzPjB	3.0	3.0	5.0	8.0						Unknown
iNUtsk4h2q1	6.0	3.0	5.0	6.0						Unknown
zA7hVj3rR19	6.0	5.0	8.0	5.0						Unknown
mqLowjofGBm	5.0	3.0	5.0	5.0						Unknown
5FqeE2SojJi	6.0	8.0	5.0	3.0						Unknown
znLlSgN-4S0	6.0	5.0	6.0							Unknown
O_m1c-A5w6w	3.0	3.0	3.0							Unknown
cDVL245jZa	5.0	5.0	5.0							Unknown
2YQrqe4RNv	5.0	6.0	6.0							Unknown
cCjxF2QB-AT	5.0	3.0	3.0							Unknown
iYZkvCji36L	3.0	3.0	1.0	3.0						Unknown
lEkl0jdSb7B	6.0	8.0	3.0							Unknown
DD8ZJNdTPtO	6.0	3.0	6.0	6.0						Unknown
U45w87vFQ3	5.0	5.0	6.0							Unknown
vUC2qwPVvw	3.0	3.0	3.0							Unknown
4MbGnp4iPQ	5.0	6.0	5.0	6.0						Unknown
f8PIYPs-nB	5.0	5.0	5.0	3.0						Unknown
rMkd7_6fB7	3.0	5.0	6.0	6.0						Unknown
rVM8wD2G7Dy	5.0	6.0	8.0							Unknown
Crw1sKsLDvl	5.0	3.0	5.0							Unknown
0o_PPAJstY	3.0	3.0	3.0							Unknown
FJdSi_seSg	5.0	5.0	8.0							Unknown
PArJcOptzg	6.0	3.0	6.0	3.0						Unknown
N6iz-EQkuar	5.0	6.0	3.0							Unknown
QrdSiDAv5ek	3.0	5.0	5.0	3.0						Unknown
jCpTofV7iY_	5.0	6.0	6.0							Unknown
rJcLocAJpA6	10.0	3.0	8.0							Unknown
E1_fqDe3YIC	6.0	5.0	3.0	6.0						Unknown
J0IhgZ8ziv-	5.0	3.0	3.0	1.0						Unknown
GPTjnA57h_3	5.0	6.0	5.0							Unknown
a6NvoZ5DLoe	3.0	5.0	3.0	5.0						Unknown
JxpBP1JM15-	8.0	6.0	8.0							Unknown
wUXcwhZ9yT	3.0	3.0	3.0							Unknown
tVkrbkz42vc	8.0	8.0	8.0	6.0						Unknown
LzPN-BHiJuc	6.0	5.0	5.0	6.0						Unknown
F61FwJTZhb	8.0	8.0	8.0							Unknown
ugA1HX69sf	6.0	8.0	6.0							Unknown
kugE_tCwsC	6.0	5.0	5.0	5.0	3.0					Unknown
uVyD2VRZg_T	3.0	3.0	3.0	3.0						Unknown
i2e2wqt0nAI	5.0	5.0	5.0							Unknown
32w-1DCZuVS	5.0	5.0	5.0	3.0						Unknown
44DHnx0Ya_j	3.0	3.0	3.0							Unknown
PWWW73yQVp	3.0	5.0	6.0							Unknown
Azw-0kVtsX	8.0	5.0	3.0							Unknown
CPg5IRu9PL	6.0	5.0	5.0	3.0						Unknown
OA4o8yKW3q	6.0	5.0	3.0	3.0						Unknown
Us8pHYSEgO	5.0	5.0	1.0	3.0						Unknown
xIr81Cft7s	1.0	1.0	3.0	1.0						Unknown
NiEtU7blzN	8.0	3.0	3.0							Unknown
wzlWiO_WY4	6.0	6.0	6.0	8.0						Unknown
kXiS0PpoSP6	8.0	8.0	3.0							Unknown
cJWxqmmDL2b	6.0	5.0	6.0	5.0						Unknown
qV_M_rhYajc	6.0	3.0	6.0	8.0						Unknown
Y2ShteTrnX2	6.0	8.0	5.0							Unknown
lid14UkLPd4	3.0	8.0	5.0							Unknown
FlCg47MNvBA	6.0	5.0	5.0	5.0						Unknown
Udho-Hry4RZ	5.0	3.0	6.0							Unknown
XGagtiJ8XC	5.0	5.0	6.0	6.0						Unknown
iPWiwWHc1V	6.0	6.0	6.0	5.0						Unknown
-Aw0rrrPUF	6.0	8.0	8.0	8.0						Unknown
Ha2MnQM9Ph	6.0	6.0	6.0	6.0						Unknown
nqoxB03tzi	5.0	3.0	5.0	3.0						Unknown
-MQWXqNyoa	5.0	3.0	5.0							Unknown
27uBgHuoSQ	8.0	6.0	6.0	6.0						Unknown
JdTnc9gjVfJ	8.0	6.0	5.0	6.0						Unknown
d_w12b7fb20	5.0	3.0	5.0	1.0						Unknown
LcQ3aRCEuKK	3.0	5.0	3.0							Unknown
kAfl36VUr95	5.0	3.0	3.0	3.0						Unknown
qHbyR1MKG8K	3.0	3.0	5.0							Unknown
ZTPzwWtKW7o	3.0	3.0	3.0							Unknown
_1gu0EX0mM3	5.0	5.0	3.0							Unknown
zS9sRyaPFlJ	3.0	6.0	8.0	8.0						Unknown
W7udwvFMnAd	5.0	5.0	3.0							Unknown
l2FXO1RJ5Hs	5.0	5.0	5.0	5.0						Unknown
s130rTE3U_X	8.0	8.0	6.0	5.0						Unknown
xZxK8OG2igG	5.0	5.0	3.0	3.0						Unknown
bGQw0awHUjQ	5.0	6.0	6.0							Unknown
iaYcJKpY2B_	6.0	8.0	5.0	8.0						Unknown
Db_WALIfbdC	3.0	3.0	3.0	6.0						Unknown
WePih5bXsNB	3.0	3.0	6.0	5.0						Unknown
aCdREQkEMGk	5.0	3.0	5.0	8.0	5.0					Unknown
ZLfD0cowleE	6.0	5.0	6.0	3.0						Unknown
s7oOe6cNRT8	5.0	6.0	3.0	3.0	5.0					Unknown
t7HIN3fUAUu	3.0	3.0	5.0	3.0						Unknown
7d-d0BFz6Hf	5.0	5.0	5.0							Unknown
xYlJRpzZtsY	8.0	5.0	8.0	6.0	5.0					Unknown
eExA3Mk0Dxp	3.0	3.0	5.0							Unknown
BaWtp9o25zN	3.0	5.0	3.0	6.0						Unknown
_V-nKeWvs7p	6.0	3.0	3.0	6.0	6.0					Unknown
7GQfA9xAqxN	8.0	3.0	3.0	5.0						Unknown
-tYCaP0phY_	5.0	5.0	5.0	5.0						Unknown
WUWJIV2Yxtp	3.0	8.0	8.0							Unknown
uLE3WF3-H_5	6.0	6.0	6.0							Unknown
wsZsjOSytRA	3.0	8.0	8.0							Unknown
1_ZHr9Ha_ZJ	3.0	1.0	3.0							Unknown
39cMBLyo_ia	6.0	5.0	5.0	5.0						Unknown
jpWa2RnZpIK	3.0	3.0	5.0	3.0						Unknown
NpsVSN6o4ul	8.0	8.0	3.0	3.0						Unknown
dnjZSPGmY5O	6.0	6.0	5.0	3.0	3.0					Unknown
uH_RlkvQMUs										Unknown
BR_ZhvcYbGJ	6.0	5.0	6.0							Unknown
17mPeO4rqGj	8.0	6.0	3.0	5.0	5.0					Unknown
JFf-bPQu5RB	6.0	5.0	3.0	3.0						Unknown
ToNvGM_jXlA	3.0	5.0	3.0							Unknown
uUU05MP7Pv7	1.0	6.0	5.0							Unknown
4OS-U1a5kB-	5.0	3.0	6.0							Unknown
Cn6JkFnKgPX	3.0	5.0	3.0	5.0						Unknown
uh93gVo6Veu	6.0	3.0	5.0							Unknown
Dyzhru5NO3u	3.0	5.0	6.0	5.0						Unknown
l9vM_PaUKz	8.0	6.0	8.0							Unknown
n9pes83qD1	6.0	5.0	3.0	6.0						Unknown
z9fXRC5XdT	5.0	3.0	5.0							Unknown
aBH_DydEvoH	3.0	8.0	8.0							Unknown
RdudTla7eIM	8.0	3.0	3.0							Unknown
VLnODGVVAsL	6.0	3.0	6.0							Unknown
Oh0cnNTn5Di	3.0	8.0	3.0							Unknown
H-T3F0dMbyj	6.0	6.0	6.0	6.0	6.0					Unknown
z57WK5lGeHd	8.0	6.0	3.0							Unknown
sy0PqUr2fq9	3.0	5.0	5.0	5.0						Unknown
8yVy6LdhER4	3.0	3.0	3.0							Unknown
G-uNfHKrj46	8.0	6.0	8.0	6.0						Unknown
CU8BwVAzLme	3.0	6.0	3.0	3.0						Unknown
EqDnVOyiVX	6.0	5.0	3.0							Unknown
5G_SmGZlXQ	3.0	3.0	5.0	8.0						Unknown
6Wl7-M2BC-	5.0	3.0	6.0							Unknown
jl-zL6aETgQ	3.0	3.0	3.0	3.0						Unknown
lCzuxqRbThP	3.0	5.0	8.0	6.0						Unknown
tFmjPd8J5o1	3.0	3.0	5.0	3.0						Unknown
e9CKiV6pgBD	5.0	3.0	3.0	3.0						Unknown
UifByHdLmmf	3.0	5.0	5.0							Unknown
ZsvWb6mJnMv	8.0	8.0	6.0	6.0						Unknown
fySLokohvj4	6.0	5.0	5.0	3.0						Unknown
3HX__RcSFZj	3.0	3.0	3.0	8.0						Unknown
8TKFt2x3Sx	5.0	3.0	3.0	3.0						Unknown
5cio7DSIXLQ	5.0	6.0	5.0	3.0						Unknown
x5YkB3b_48o	3.0	5.0	6.0							Unknown
Vk9RH9aL1Yv	5.0	5.0	3.0	6.0						Unknown
xc5ajsvLzFO	5.0	5.0	5.0	5.0						Unknown
ZamTdE_Q7hv	1.0	1.0	6.0	3.0	3.0					Unknown
e-M4E3Jmnkq	6.0	5.0	5.0							Unknown
X5BlM6YG7j	3.0	3.0	5.0	3.0						Unknown
YSVbWFBDup	5.0	3.0	5.0							Unknown
Zd4hTGjpMNm	5.0	5.0	8.0	3.0						Unknown
jBEXnEMdNOL	8.0	5.0	6.0							Unknown
ttfOGx6-_FT	6.0	3.0	5.0	3.0						Unknown
SaRj2ka1XZ3	5.0	6.0	6.0	8.0						Unknown
jPfDKW3nj5q	5.0	5.0	3.0							Unknown
